,Data Store,,,,,,,,
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H08,Total expenditure,Financial performance,10373,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H09,Interest and donations,Financial performance,110,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H10,Indirect taxes,Financial performance,27,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H11,Depreciation,Financial performance,101,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,1525,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,2,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,8562,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,48,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H21,Opening stocks,Financial performance,1632,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H22,Closing stocks,Financial performance,1869,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,649,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H24,Total assets,Financial position,5450,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H25,Current assets,Financial position,3794,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,1123,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,334,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,100,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H29,Other assets,Financial position,533,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,5448,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1199,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H32,Current liabilities,Financial position,3028,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars (millions),H33,Other liabilities,Financial position,1220,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars,H34,Total income per employee count,Financial ratios,526200,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Dollars,H35,Surplus per employee count,Financial ratios,31600,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,125,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,64,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,54,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 group E301
2015,Level 4,EE112,Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,22,ANZSIC06 group E301
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H01,Total income,Financial performance,6805,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,6588,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H08,Total expenditure,Financial performance,6250,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H09,Interest and donations,Financial performance,39,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H10,Indirect taxes,Financial performance,12,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H11,Depreciation,Financial performance,39,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,745,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,5399,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,15,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H21,Opening stocks,Financial performance,454,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H22,Closing stocks,Financial performance,327,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,428,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H24,Total assets,Financial position,3174,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H25,Current assets,Financial position,2015,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,482,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,144,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,55,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H29,Other assets,Financial position,677,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,3174,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1118,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H32,Current liabilities,Financial position,1595,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H33,Other liabilities,Financial position,462,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars,H34,Total income per employee count,Financial ratios,690600,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Dollars,H35,Surplus per employee count,Financial ratios,43500,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,126,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,106,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,38,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group E302
2015,Level 4,EE113,Non-Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,35,ANZSIC06 group E302
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H01,Total income,Financial performance,10527,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,10483,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,32,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H07,Non-operating income,Financial performance,12,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H08,Total expenditure,Financial performance,9966,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H09,Interest and donations,Financial performance,81,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H10,Indirect taxes,Financial performance,45,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H11,Depreciation,Financial performance,281,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,2326,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7186,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,47,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H21,Opening stocks,Financial performance,155,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H22,Closing stocks,Financial performance,178,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,584,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H24,Total assets,Financial position,5815,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H25,Current assets,Financial position,3352,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,1465,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,348,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,70,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H29,Other assets,Financial position,999,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,5815,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2474,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H32,Current liabilities,Financial position,2345,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H33,Other liabilities,Financial position,996,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars,H34,Total income per employee count,Financial ratios,318900,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars,H35,Surplus per employee count,Financial ratios,17700,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H36,Current ratio,Financial ratios,143,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H37,Quick ratio,Financial ratios,135,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group E310
2015,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H01,Total income,Financial performance,10527,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,10483,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,32,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H07,Non-operating income,Financial performance,12,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H08,Total expenditure,Financial performance,9966,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H09,Interest and donations,Financial performance,81,ANZSIC06 group E310
2015,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions),H10,Indirect taxes,Financial performance,45,ANZSIC06 group E310
